ntsbno,eventtype,mkey,eventdate_ntsb,city,state,country,reportno,n,hassafetyrec,reporttype,originalpublishdate,highestinjurylevel,fatalinjurycount,seriousinjurycount,minorinjurycount,probablecause,eventid,latitude,longitude,make,model,aircraftcategory,airportid_ntsb,airportname,amateurbuilt,numberofengines,scheduled,purposeofflight,far,aircraftdamage,weathercondition,operator,reportstatus,repgenflag,docketurl,docketpublishdate,station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,airportid_metar,weatherstation,eventdate_metar,weather_source,distance_nm,time_diff
DCA11WA120,INC,83639,2011-07-14 18:53:00+00:00,Port Harcout,,Nigeria,,5N-BMM,FALSE,,,None,0,0,0,,,5.015277,6.943055,CESSNA,560 - XL,AIR,,,FALSE,,,BUS,NUSN,Minor,,,,FALSE,,,PHD,2011-06-25 23:53:00+00:00,69,54,58.56,330,4,,10,29.99,,M,KPHD 252353Z AUTO 33004KT 10SM BKN060 21/12 A2999 RMK AO2 SLP154 T02060122 10233 20206 53016,KPHD,KPHD,2011-07-14 18:53:00+00:00,PRIMARY,0,18 days 19:00:00
CEN11LA426,ACC,80921,2011-06-25 17:50:00+00:00,New Philadelphia,Ohio,United States,,N6980W,FALSE,DirectorBrief,2012-02-23T05:00:00Z,None,0,0,0,"The pilot's incorrect identification of the wind direction before landing, which resulted in a tailwind landing and subsequent runway excursion.",,40.470275,-81.419998,Piper,PA-28-140,AIR,KPHD,Harry Clever Field Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,,,PHD,2011-06-25 17:53:00+00:00,70,55,59.06,290,6,,10,29.91,,M,KPHD 251753Z AUTO 29006KT 10SM FEW035 OVC050 21/13 A2991 RMK AO2 SLP124 T02110128 10217 20167 50005,KPHD,KPHD,2011-06-25 17:50:00+00:00,PRIMARY,0,0 days 00:03:00
ANC11CA032,ACC,79131,2011-05-17 13:57:00+00:00,Talkeetna,Alaska,United States,,N125KT,FALSE,DirectorBrief,2011-08-22T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during landing.,,62.320556,-150.093612,CESSNA,A185F,AIR,PATK,Talkeetna,FALSE,1,,OWRK,091,Substantial,VMC,RUST AIR INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=79131,6/24/2011 13:43,PATK,2011-05-17 13:53:00+00:00,32,28,85.12,,,,10,29.68,,M,PATK 171353Z AUTO 00000KT 10SM OVC100 00/M02 A2968 RMK AO2 SLP053 T00001022 TSNO,PATK,PATK,2011-05-17 13:57:00+00:00,PRIMARY,0,0 days 00:04:00
CEN11WA691,ACC,84609,2011-03-08 15:30:00+00:00,Lausanne,,Switzerland,,N747AW,FALSE,,2020-11-03T05:00:00Z,None,0,0,0,,,0,0,PIPER,PA46-500TP,AIR,LSGL,Lausanne-La Blécherett,FALSE,1,NSCH,,NUSC,Substantial,VMC,SARL PRIV' AIR,,FALSE,,,LAF,2011-03-04 23:54:00+00:00,54,50,86.41,180,8,,8,29.97,,M,KLAF 042354Z 18008KT 8SM OVC018 12/10 A2997 RMK AO2 SLP148 T01220100 10161 20122 58006,1I9,LAF,2011-03-08 15:30:00+00:00,FALLBACK,14.462337425856289,3 days 15:36:00
CEN11LA219,ACC,78521,2011-03-04 19:30:00+00:00,Delphi,Indiana,United States,,N82429,FALSE,DirectorBrief,2011-10-17T04:00:00Z,None,0,0,0,"The pilot's loss of directional control, resulting in a runway excursion, and the subsequent separation of the left main landing gear for undetermined reasons.",,40.543056,-86.681388,AERONCA,7AC,AIR,1I9,Delphi Muni,FALSE,1,,INST,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=78521,8/25/2011 19:12,LAF,2011-03-04 19:31:00+00:00,60.8,46.4,59.01,210,14,21,10,30.01,,M,KLAF 041931Z 21014G21KT 10SM BKN027 OVC033 16/08 A3001 RMK AO2 PK WND 21028/1921,1I9,LAF,2011-03-04 19:30:00+00:00,FALLBACK,14.462337425856289,0 days 00:01:00
CEN11LA178,ACC,78307,2011-02-07 11:30:00+00:00,Danville,Illinois,United States,,N6XZ,FALSE,DirectorBrief,2011-12-19T05:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during the landing roll.,,40.199722,-87.595558,Beech,A36,AIR,KDNV,Vermilion Regional Airport,FALSE,1,,BUS,091,Substantial,VMC,Kahler Automation Corporation,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=78307,11/2/2011 17:15,DNV,2011-02-07 11:25:00+00:00,28.22,25.7,90.13,330,8,,7,29.96,,M,KDNV 071125Z AUTO 33008KT 7SM OVC041 M02/M03 A2996 RMK AO2 T10211035,KDNV,KDNV,2011-02-07 11:30:00+00:00,PRIMARY,0,0 days 00:05:00
OPS11IA271,INC,78285,2011-01-31 22:36:00+00:00,Dayton,Ohio,United States,,N13964,FALSE,DirectorBrief,2011-11-03T04:00:00Z,None,0,0,0,"The pilots' lack of consideration for developing and known weather conditions en route to and at the destination airport, resulting in a runway excursion and subsequent incursion.",,39.760101,-84.210777,EMBRAER,EMB-145LR,AIR,KDAY,James M. Cox Dayton Internatio,FALSE,2,SCHD,,121,Minor,VMC,EXPRESSJET AIRLINES INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=78285,10/4/2011 18:54,DAY,2011-01-31 22:56:00+00:00,25,12,57.33,50,8,,10,30.15,,M,KDAY 312256Z 05008KT 10SM OVC019 M04/M11 A3015 RMK AO2 SLP225 T10391111,KDAY,KDAY,2011-01-31 22:36:00+00:00,PRIMARY,0,0 days 00:20:00
WPR11FA093,ACC,78135,2011-01-09 15:00:00+00:00,Phoenix,Arizona,United States,,N5365D,FALSE,DirectorBrief,2012-05-15T04:00:00Z,None,0,0,0,The pilot did not maintain directional control during the landing roll. Contributing to the accident was low nosewheel tire pressure.,,33.434165,-112.01139,PIPER,PA46-500TP,AIR,KPHX,Phoenix Sky Harbor Internation,FALSE,1,,PERS,091,Substantial,VMC,Craig S. Gaylord,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=78135,4/5/2012 20:49,PHX,2011-01-09 14:51:00+00:00,42,32,67.22,110,5,,10,29.93,,M,KPHX 091451Z 11005KT 10SM FEW100 SCT210 06/00 A2993 RMK AO2 SLP132 T00560000 53013 $,KPHX,KPHX,2011-01-09 15:00:00+00:00,PRIMARY,0,0 days 00:09:00
CEN11FA144,ACC,78117,2011-01-06 12:00:00+00:00,Springfield,Illinois,United States,,N800GP,FALSE,DirectorBrief,2013-02-27T05:00:00Z,Minor,0,0,2,"The pilot’s decision to conduct an instrument approach in icing conditions without the anti-ice system activated, contrary to the airplane flight manual guidance, which resulted in an inadvertent aerodynamic stall due to an in-flight accumulation of airframe icing.",,39.844165,-89.678054,GATES LEARJET CORP.,35A,AIR,SPI,Abraham Lincoln Capital,FALSE,2,NSCH,,135,Substantial,VMC,Priester Aviation LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=78117,1/28/2013 15:08,SPI,2011-01-06 11:52:00+00:00,31,25,78.35,300,8,,10,29.77,,M,KSPI 061152Z 30008KT 10SM OVC021 M01/M04 A2977 RMK AO2 SLP087 T10061039 10006 21028 58007,SPI,KSPI,2011-01-06 12:00:00+00:00,PRIMARY,0,0 days 00:08:00
CEN11LA142,ACC,78112,2011-01-02 10:00:00+00:00,McKinney,Texas,United States,,N102PJ,FALSE,DirectorBrief,2011-10-03T04:00:00Z,None,0,0,0,The pilot's loss of directional control during landing.,,33.208332,-96.741943,AMERICAN LEGEND AIRCRAFT CO,AL3,AIR,T31,Aero Country,FALSE,1,,INST,091,Substantial,VMC,SHELL AIR LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=78112,7/8/2011 12:26,DAL,2011-01-02 09:53:00+00:00,26,19,74.41,,,,10,30.37,,M,KDAL 020953Z 00000KT 10SM CLR M03/M07 A3037 RMK AO2 SLP285 T10331072,T31,DAL,2011-01-02 10:00:00+00:00,FALLBACK,22.70877379289701,0 days 00:07:00
ANC11LA006,ACC,78098,2010-12-22 10:50:00+00:00,Saint Michael,Alaska,United States,,N45052,FALSE,DirectorBrief,2011-05-26T04:00:00Z,None,0,0,0,"The loss of directional control during landing due to a flat nose wheel tire, resulting in a runway excursion and collision with trees.",,63.47068,-162.110473,PIPER,PA-31-350,AIR,PAMK,Saint Michael,FALSE,2,NSCH,,135,Substantial,VMC,BERING AIR INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=78098,2/22/2011 20:33,PAMK,2010-12-22 11:43:00+00:00,-2.2,-5.8,84.17,,,,10,30.52,,M,PAMK 221143Z AUTO 10SM CLR M19/M21 A3052 RMK TSNO VIA AWOS PHONE,PAMK,PAMK,2010-12-22 10:50:00+00:00,PRIMARY,0,0 days 00:53:00
ERA11LA063,ACC,77824,2010-11-10 12:00:00+00:00,Merritt Island,Florida,United States,,N82934,FALSE,DirectorBrief,2011-07-21T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control while landing, which resulted in a main landing gear collapse and subsequent runway excursion.",,28.341667,-80.685554,AERONCA,7AC,AIR,COI,Merritt Island Airport,FALSE,1,,PERS,091,Substantial,VMC,BLOCK RANDALL L,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=77824,5/25/2011 19:24,MLB,2010-11-10 11:53:00+00:00,50,47,89.17,280,4,,10,30.04,,M,KMLB 101153Z 28004KT 10SM CLR 10/08 A3004 RMK AO2 SLP171 T01000083 10122 20089 53014,COI,MLB,2010-11-10 12:00:00+00:00,FALLBACK,14.766814439921008,0 days 00:07:00
ERA11LA011,ACC,77519,2010-10-01 16:30:00+00:00,Edison,Georgia,United States,,N48417,FALSE,DirectorBrief,2011-11-29T05:00:00Z,None,0,0,0,"Leakage of hydraulic fluid from the internal fuselage line fitting, resulting in a subsequent loss of the right brake’s effectiveness.",,31.559999,-84.75,GRUMMAN,G164,AIR,,Private,FALSE,1,,AAPL,137,Substantial,VMC,OWEN FLYING SERVICE INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=77519,10/18/2011 16:52,ABY,2010-10-01 16:53:00+00:00,81,50,34.01,,5,,10,29.84,,M,KABY 011653Z VRB05KT 10SM CLR 27/10 A2984 RMK AO2 SLP104 T02720100,,ABY,2010-10-01 16:30:00+00:00,FALLBACK,28.391757594858305,0 days 00:23:00
WPR10LA479,ACC,77463,2010-09-30 15:55:00+00:00,Spokane,Washington,United States,,N90SE,FALSE,DirectorBrief,2012-04-20T04:00:00Z,None,0,0,0,"The failure of a manufacturing splice of the right main landing gear tire’s inner tube, which resulted in a deflated tire and a consequent loss of directional control on landing.",,47.682777,-117.322502,PIPER,PA-46-350P,AIR,SFF,Felts Field,FALSE,1,,BUS,091,Substantial,VMC,Garco Equipment Co,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=77463,2/24/2012 15:47,SFF,2010-09-30 15:53:00+00:00,57,47,68.95,0,0,,10,30.03,,M,KSFF 301553Z 00000KT 10SM CLR 14/08 A3003 RMK AO2 SLP166 T01390083,SFF,KSFF,2010-09-30 15:55:00+00:00,PRIMARY,0,0 days 00:02:00
CEN10IA535,INC,77260,2010-09-10 12:52:00+00:00,Brenham,Texas,United States,,N226CP,FALSE,DirectorBrief,2013-02-12T05:00:00Z,None,0,0,0,The pilots’ decision to depart with a known failed brake control unit.,,30.218334,-96.371109,EMBRAER,500,AIR,11R,Brenham Municipal Airport,FALSE,2,,PERS,091,Minor,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=77260,12/12/2012 19:07,11R,2010-09-10 12:44:00+00:00,77,75.2,94.19,180,4,,3,29.89,,BR,K11R 101244Z AUTO 18004KT 3SM BR OVC004 25/24 A2989 RMK AO2,11R,K11R,2010-09-10 12:52:00+00:00,PRIMARY,0,0 days 00:08:00
CEN10CA481,ACC,76976,2010-08-15 13:20:00+00:00,Trenton,Missouri,United States,,N50BU,FALSE,DirectorBrief,2010-12-20T05:00:00Z,Serious,0,1,1,"The canopy opening shortly after takeoff due to an inadequate repair and subsequent failure of the canopy latch, resulting in a emergency landing. Contributing to the accident was the lack of available runway remaining for the forced landing.",,40.08361,-93.590553,OLIVER A BRUCE,RV6-A,AIR,TRX,Trenton Muni,TRUE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,,,CDJ,2010-08-15 12:56:00+00:00,73,63,70.68,,6,,,30.06,,M,KCDJ 151256Z AUTO VRB06KT 23/17 A3006 RMK AO2 SLP166 T02280172 PWINO TSNO,TRX,CDJ,2010-08-15 13:20:00+00:00,FALLBACK,15.84876163675673,0 days 00:24:00
WPR10FA388,ACC,76881,2010-08-08 09:58:00+00:00,Bend,Oregon,United States,,N40440,FALSE,DirectorBrief,2012-10-04T04:00:00Z,Fatal,1,0,0,"An condition, which could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation, that prompted the pilot to discontinue the flight. Contributing to the accident was the pilot's decision to attempt to return to the runway instead of landing straight ahead in the field off the runway end.",,44.088611,-121.196113,DIAMOND,HK36,AIR,BDN,Bend Municipal,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=76881,8/6/2012 14:57,BDN,2010-08-08 09:55:00+00:00,51.8,46.4,81.74,220,4,,10,29.98,,M,KBDN 080955Z AUTO 22004KT 10SM CLR 11/08 A2998 RMK AO2,BDN,KBDN,2010-08-08 09:58:00+00:00,PRIMARY,0,0 days 00:03:00
CEN10LA457,ACC,76847,2010-08-02 08:30:00+00:00,Burnet,Texas,United States,,N5177E,FALSE,DirectorBrief,2012-08-15T04:00:00Z,None,0,0,0,"The failure of the tailwheel compression spring, which resulted in a loss of directional control during landing.",,30.760417,-98.220596,CESSNA,180B,AIR,BMQ,Burnet Municipal Airport,FALSE,1,,PERS,091,Substantial,VMC,MORGAN EDWARD A,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=76847,6/22/2012 16:51,BMQ,2010-08-02 08:53:00+00:00,74,63,68.57,0,0,,10,30,,M,KBMQ 020853Z AUTO 00000KT 10SM CLR 23/17 A3000 RMK AO2 SLP136 T02330172 $,BMQ,KBMQ,2010-08-02 08:30:00+00:00,PRIMARY,0,0 days 00:23:00
ERA10LA375,ACC,76745,2010-07-17 15:00:00+00:00,Crisfield,Maryland,United States,,N777RM,FALSE,DirectorBrief,2011-06-20T04:00:00Z,None,0,0,0,"The pilot's delayed decision to abort the takeoff, which resulted in a runway excursion.",,38.017223,-75.823333,CESSNA,182,AIR,W41,Crisfield Municipal,FALSE,1,,PERS,091,Substantial,VMC,Satellite Flying Club,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=76745,5/5/2011 16:52,WAL,2010-07-17 14:54:00+00:00,89,71,55.46,280,5,,10,29.98,,M,KWAL 171454Z AUTO 28005KT 10SM CLR 32/22 A2998 RMK AO2 SLP148 T03170217 58001 TSNO,W41,WAL,2010-07-17 15:00:00+00:00,FALLBACK,17.571140249693965,0 days 00:06:00
CEN10LA335,ACC,76396,2010-06-21 08:25:00+00:00,Storm Lake,Iowa,United States,,N800VT,FALSE,DirectorBrief,2011-06-20T04:00:00Z,None,0,0,0,"The pilot’s decision to land on a water contaminated runway, which resulted in a runway excursion during the landing roll. Contributing to the accident was the pilot’s lack of knowledge regarding the landing distance required and the limited braking effectiveness on a water contaminated runway.",,42.597221,-95.240554,CESSNA,525A,AIR,SLB,Storm Lake Municipal Airport,FALSE,2,,EXEC,091,Substantial,VMC,CLAUSEN INVESTMENTS INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=76396,5/9/2011 16:40,SPW,2010-06-21 08:53:00+00:00,67,62,84.38,40,9,,10,29.96,,M,KSPW 210853Z AUTO 04009KT 10SM CLR 19/17 A2996 RMK AO2 SLP138 60003 T01940167 55038 $,SLB,SPW,2010-06-21 08:25:00+00:00,FALLBACK,34.30919552853656,0 days 00:28:00
ERA10WA514,ACC,94139,2010-05-20 19:35:00+00:00,Jundiaí,,Brazil,,N313PC,FALSE,,,None,0,0,0,,,-23.18111,-46.943889,PIPER,PA42,AIR,SBJD,Jundiai,FALSE,2,,,NUSN,Substantial,,,,FALSE,,,BOI,2010-05-14 23:53:00+00:00,73,26,17.28,0,0,,10,30.02,,M,KBOI 142353Z 00000KT 10SM CLR 23/M03 A3002 RMK AO2 SLP150 T02281033 10239 20200 56015,28U,BOI,2010-05-20 19:35:00+00:00,FALLBACK,19.92922442908252,5 days 19:42:00
WPR10LA241,ACC,76013,2010-05-14 17:30:00+00:00,Caldwell,Idaho,United States,,N3142C,FALSE,DirectorBrief,2011-10-06T04:00:00Z,Minor,0,0,1,A loss of directional control and runway excursion for undetermined reasons.,,43.659647,-116.68088,CESSNA,180,AIR,28U,Owyhee Reservoir State,FALSE,1,,PERS,091,Substantial,VMC,"ITM Electronics, Inc",Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=76013,8/31/2011 17:43,BOI,2010-05-14 17:53:00+00:00,68,36,30.64,150,6,,10,30.11,,M,KBOI 141753Z 15006KT 10SM CLR 20/02 A3011 RMK AO2 SLP180 T02000022 10200 20083 58000,28U,BOI,2010-05-14 17:30:00+00:00,FALLBACK,19.92922442908252,0 days 00:23:00
WPR10TA213,ACC,75825,2010-04-19 16:00:00+00:00,Fullerton,California,United States,,N6045C,FALSE,DirectorBrief,2010-07-01T04:00:00Z,None,0,0,0,The pilot’s inadequate compensation for the wind conditions during the landing flare and failure to maintain directional control on the ground.,,33.871944,-117.979721,CESSNA,T206H,AIR,FUL,Fullerton Municipal,FALSE,1,,PUBL,PUBU,Substantial,VMC,Orange County Sheriff's Department RNSP,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=75825,6/2/2010 13:14,FUL,2010-04-19 15:53:00+00:00,63,52,67.34,,3,,8,29.95,,M,KFUL 191553Z VRB03KT 8SM BKN022 BKN100 17/11 A2995 RMK AO2 SLP142 T01720111,FUL,KFUL,2010-04-19 16:00:00+00:00,PRIMARY,0,0 days 00:07:00
ERA10LA237,ACC,75791,2010-04-16 15:20:00+00:00,Parkersburg,West Virginia,United States,,N779MA,FALSE,DirectorBrief,2011-06-27T04:00:00Z,None,0,0,0,"The inadequate design of the engine mount by the manufacturer, resulting in collapse of the nose landing gear. Contributing to the accident was the failure of the operator to adhere to the manufacturer's suggested engine mount inspection schedule.",,39.345275,-81.439163,PIPER,PA 46-350P,AIR,PKB,Mid-Ohio Valley Regional,FALSE,1,,BUS,091,Substantial,VMC,P & C Aviation LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=75791,4/15/2011 16:53,PKB,2010-04-16 14:53:00+00:00,71,51,49.23,260,10,18,8,30.05,,M,KPKB 161453Z 26010G18KT 8SM SCT110 22/11 A3005 RMK AO2 SLP170 60000 T02170106 58020,PKB,KPKB,2010-04-16 15:20:00+00:00,PRIMARY,0,0 days 00:27:00
CEN10CA190,ACC,75651,2010-04-03 08:30:00+00:00,New Hudson,Michigan,United States,,N222UN,FALSE,DirectorBrief,2010-08-12T04:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control during the landing rollout with gusting winds.,,42.503055,-83.623611,CESSNA,172N,AIR,Y47,Oakland Southwest Airport,FALSE,1,,PERS,091,Substantial,VMC,American Aces Aviation,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=75651,5/25/2010 19:56,PTK,2010-04-03 08:53:00+00:00,59,42,53.36,130,5,,10,29.78,,M,KPTK 030853Z 13005KT 10SM SCT140 OVC250 15/06 A2978 RMK AO2 SLP080 T01500056 58013,Y47,PTK,2010-04-03 08:30:00+00:00,FALLBACK,13.46934269890212,0 days 00:23:00
DCA10WA047,INC,75662,2010-03-18 01:48:00+00:00,Nairobi,,Kenya,,,FALSE,,2020-11-03T05:00:00Z,None,0,0,0,,,-1.319166,36.927501,,,,,,FALSE,,SCHD,,NUSC,Minor,,Kenya Airwyas,,FALSE,,,RJOI,2010-03-18 02:00:00+00:00,43,37,79.19,330,4,,3.73,30.04,0.01,#NAME?,RJOI 180200Z 33004KT 6000 -SHRA BR FEW010 BKN035 OVC060 06/03 A3004 RMK SLP173 P0001 T00610028,,RJOI,2010-03-18 01:48:00+00:00,FALLBACK,5712.197557633674,0 days 00:12:00
DCA10WA037,INC,75492,2010-02-08 05:00:00+00:00,Peshawar,,Pakistan,,AP-BIK,FALSE,,2020-11-03T05:00:00Z,None,0,0,0,,,0,0,BOEING,737,AIR,,,FALSE,2,SCHD,,NUSC,Minor,,,,FALSE,,,AMA,2010-02-04 23:53:00+00:00,33,32,95.67,190,7,,1.25,29.8,0,BR,KAMA 042353Z 19007KT 1 1/4SM BR OVC002 01/00 A2980 RMK AO2 SLP102 T00060000 10006 21011 55004,KAMA,KAMA,2010-02-08 05:00:00+00:00,PRIMARY,0,3 days 05:07:00
CEN10LA117,ACC,75357,2010-02-04 03:15:00+00:00,Amarillo,Texas,United States,,N644EM,FALSE,DirectorBrief,2010-06-17T04:00:00Z,None,0,0,0,The pilot's loss of directional control while landing on an ice/snow covered runway.,,35.219165,-101.705833,MITSUBISHI,MU-2B-60,AIR,KAMA,Amarillo International,FALSE,2,NSCH,,135,Substantial,IMC,MID-COAST AIR CHARTER INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=75357,4/20/2010 17:00,AMA,2010-02-04 03:14:00+00:00,30.2,30.2,100,110,11,,2,29.94,0.01,#NAME?,KAMA 040314Z 11011KT 2SM -SN BR SCT005 BKN009 OVC022 M01/M01 A2994 RMK AO2 SFC VIS 3 P0001,KAMA,KAMA,2010-02-04 03:15:00+00:00,PRIMARY,0,0 days 00:01:00
DCA10WA026,INC,75318,2010-01-19 05:00:00+00:00,Padang,,Indonesia,,PK-LFM,FALSE,,2020-11-03T05:00:00Z,None,0,0,0,,,0,0,BOEING,737,AIR,,Minangkabau Airport,FALSE,2,SCHD,,NUSC,Substantial,,Lion Mentari Airline,,FALSE,,,AUO,2010-01-06 23:55:00+00:00,35.6,6.8,29.47,300,8,,10,30.18,,M,KAUO 062355Z 30008KT 10SM CLR 02/M14 A3018 RMK AO1 10060 20020 52007,AUO,KAUO,2010-01-19 05:00:00+00:00,PRIMARY,0,12 days 05:05:00
ERA10LA110,ACC,75240,2010-01-06 17:46:00+00:00,Auburn,Alabama,United States,,N8448Y,FALSE,DirectorBrief,2011-07-18T04:00:00Z,None,0,0,0,"The pilot's loss of directional control after landing, which resulted in a runway excursion.",,32.60889,-85.433609,PIPER,PA-32R-301T,AIR,AUO,Auburn-Opelika Airport,FALSE,1,,PERS,091,Substantial,VMC,SAADEH MAMDOUH,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=75240,4/26/2011 14:35,AUO,2010-01-06 17:55:00+00:00,37.4,10.4,32.27,300,9,,10,30.2,,M,KAUO 061755Z AUTO 30009KT 10SM CLR 03/M12 A3020 RMK AO1 10030 21080 57010,AUO,KAUO,2010-01-06 17:46:00+00:00,PRIMARY,0,0 days 00:09:00
ERA10LA103,ACC,75216,2010-01-02 16:21:00+00:00,Somerset,Kentucky,United States,,N227ML,FALSE,DirectorBrief,2013-01-15T05:00:00Z,None,0,0,0,"Damaged wiring in the nosewheel steering harness, which resulted in a loss of control during landing. Contributing to the accident was the pilots' improper touchdown point.",,37.053611,-84.615554,FAIRCHILD,SA227,AIR,SME,Lake Cumberland Regional,FALSE,2,NSCH,,135,Substantial,VMC,"Locair, Inc",Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=75216,11/21/2012 17:25,SME,2010-01-02 16:15:00+00:00,17.6,12.2,79,300,6,,5,30.39,,#NAME?,KSME 021615Z AUTO 30006KT 5SM -SN BKN020 OVC027 M08/M11 A3039 RMK AO2,SME,KSME,2010-01-02 16:21:00+00:00,PRIMARY,0,0 days 00:06:00
ERA10CA054,ACC,75026,2009-11-07 15:30:00+00:00,Jacksonvile,Florida,United States,,N100LW,FALSE,DirectorBrief,2010-03-03T05:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control during landing in gusty crosswind conditions.,,30.277778,-81.805831,PIPER,PA32,AIR,KHEG,Herlong Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=75026,12/9/2009 19:23,NEN,2009-11-07 15:56:00+00:00,74,58,57.37,80,9,,10,30.29,0,M,KNEN 071556Z 08009KT 10SM FEW032 23/14 A3029 RMK AO2 SLP321 T02330144 IEM_GHCNH,KHEG,NEN,2009-11-07 15:30:00+00:00,FALLBACK,5.675128327551506,0 days 00:26:00
ERA09LA468,ACC,74555,2009-08-18 14:50:00+00:00,Mount Holly,New Jersey,United States,,N7556H,FALSE,DirectorBrief,2010-08-12T04:00:00Z,None,0,0,0,A loss of directional control during landing for undetermined reasons.,,39.939167,-74.840278,PIPER,PA-12,AIR,VAY,South Jersey Regional,FALSE,1,,PERS,091,Substantial,VMC,Dennis Mazzoni / John Pallante,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=74555,6/11/2010 1:01,VAY,2009-08-18 14:54:00+00:00,84,71,65.13,,3,,10,30.09,,M,KVAY 181454Z AUTO VRB03KT 10SM CLR 29/22 A3009 RMK AO2 SLP190 T02890217 56004,VAY,KVAY,2009-08-18 14:50:00+00:00,PRIMARY,0,0 days 00:04:00
CEN09CA411,ACC,74200,2009-07-01 22:15:00+00:00,Benton,Arkansas,United States,,N5238E,FALSE,DirectorBrief,2009-10-19T04:00:00Z,None,0,0,0,The student pilot's failure to maintain directional control during takeoff.,,34.423889,-92.474166,CESSNA,172N,AIR,KSUZ,Saline County Regional Airport,FALSE,1,,PERS,091,Substantial,VMC,AIRCRAFT SOLUTIONS LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=74200,8/26/2009 16:20,VAY,2009-08-18 00:54:00+00:00,79,68,69.11,0,0,,10,30.13,,M,KVAY 180054Z AUTO 00000KT 10SM CLR 26/20 A3013 RMK AO2 SLP201 T02610200,VAY,KVAY,2009-07-01 22:15:00+00:00,PRIMARY,0,47 days 02:39:00
CEN09IA153,INC,73319,2009-02-04 13:19:00+00:00,Aspen,Colorado,United States,,N535JR,FALSE,DirectorBrief,2010-03-23T04:00:00Z,None,0,0,0,The pilot's inability to maintain directional control of the airplane during landing for undetermined reasons.,,39.223056,-106.868888,NEW PIPER AIRCRAFT INC,PA-46-500T,AIR,ASE,Aspen-Pitkin County Airport,FALSE,1,,PERS,091,Minor,VMC,RICHBUILT CONSTRUCTION LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=73319,12/28/2009 20:25,ASE,2009-02-04 12:53:00+00:00,9,2,72.56,180,5,,10,30.42,,M,KASE 041253Z 18005KT 10SM BKN100 M13/M17 A3042 RMK AO2 SLP332 T11281167 FZRANO,ASE,KASE,2009-02-04 13:19:00+00:00,PRIMARY,0,0 days 00:26:00
