"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N","HasSafetyRec","ReportType","OriginalPublishDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","DocketUrl","DocketPublishDate",
"ERA11LA063","ACC","77824","2010-11-10T12:00:00Z","Merritt Island","Florida","United States","","N82934","FALSE","DirectorBrief","2011-07-21T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control while landing, which resulted in a main landing gear collapse and subsequent runway excursion.","","28.341667","-80.685554","AERONCA","7AC","AIR","COI","Merritt Island Airport","FALSE","1","","PERS","091","Substantial","VMC","BLOCK RANDALL L","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=77824","5/25/2011 7:24:00 PM",
"ERA11LA011","ACC","77519","2010-10-01T16:30:00Z","Edison","Georgia","United States","","N48417","FALSE","DirectorBrief","2011-11-29T05:00:00Z","None","0","0","0","Leakage of hydraulic fluid from the internal fuselage line fitting, resulting in a subsequent loss of the right brake’s effectiveness.","","31.559999","-84.75","GRUMMAN","G164","AIR","None","Private","FALSE","1","","AAPL","137","Substantial","VMC","OWEN FLYING SERVICE INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=77519","10/18/2011 4:52:00 PM",
"WPR10LA479","ACC","77463","2010-09-30T15:55:00Z","Spokane","Washington","United States","","N90SE","FALSE","DirectorBrief","2012-04-20T04:00:00Z","None","0","0","0","The failure of a manufacturing splice of the right main landing gear tire’s inner tube, which resulted in a deflated tire and a consequent loss of directional control on landing.","","47.682777","-117.322502","PIPER","PA-46-350P","AIR","SFF","Felts Field","FALSE","1","","BUS","091","Substantial","VMC","Garco Equipment Co","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=77463","2/24/2012 3:47:00 PM",
"CEN10IA535","INC","77260","2010-09-10T12:52:00Z","Brenham","Texas","United States","","N226CP","FALSE","DirectorBrief","2013-02-12T05:00:00Z","None","0","0","0","The pilots’ decision to depart with a known failed brake control unit.","","30.218334","-96.371109","EMBRAER","500","AIR","11R","Brenham Municipal Airport","FALSE","2","","PERS","091","Minor","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=77260","12/12/2012 7:07:00 PM",
"CEN10CA481","ACC","76976","2010-08-15T13:20:00Z","Trenton","Missouri","United States","","N50BU","FALSE","DirectorBrief","2010-12-20T05:00:00Z","Serious","0","1","1","The canopy opening shortly after takeoff due to an inadequate repair and subsequent failure of the canopy latch, resulting in a emergency landing. Contributing to the accident was the lack of available runway remaining for the forced landing.","","40.08361","-93.590553","OLIVER A BRUCE","RV6-A","AIR","TRX","Trenton Muni","TRUE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","","",
"WPR10FA388","ACC","76881","2010-08-08T09:58:00Z","Bend","Oregon","United States","","N40440","FALSE","DirectorBrief","2012-10-04T04:00:00Z","Fatal","1","0","0","An condition, which could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation, that prompted the pilot to discontinue the flight. Contributing to the accident was the pilot's decision to attempt to return to the runway instead of landing straight ahead in the field off the runway end.","","44.088611","-121.196113","DIAMOND","HK36","AIR","BDN","Bend Municipal","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=76881","8/6/2012 2:57:00 PM",
"CEN10LA457","ACC","76847","2010-08-02T08:30:00Z","Burnet","Texas","United States","","N5177E","FALSE","DirectorBrief","2012-08-15T04:00:00Z","None","0","0","0","The failure of the tailwheel compression spring, which resulted in a loss of directional control during landing.","","30.760417","-98.220596","CESSNA","180B","AIR","BMQ","Burnet Municipal Airport","FALSE","1","","PERS","091","Substantial","VMC","MORGAN EDWARD A","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=76847","6/22/2012 4:51:00 PM",
"ERA10LA375","ACC","76745","2010-07-17T15:00:00Z","Crisfield","Maryland","United States","","N777RM","FALSE","DirectorBrief","2011-06-20T04:00:00Z","None","0","0","0","The pilot's delayed decision to abort the takeoff, which resulted in a runway excursion.","","38.017223","-75.823333","CESSNA","182","AIR","W41","Crisfield Municipal","FALSE","1","","PERS","091","Substantial","VMC","Satellite Flying Club","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=76745","5/5/2011 4:52:00 PM",
"CEN10LA335","ACC","76396","2010-06-21T08:25:00Z","Storm Lake","Iowa","United States","","N800VT","FALSE","DirectorBrief","2011-06-20T04:00:00Z","None","0","0","0","The pilot’s decision to land on a water contaminated runway, which resulted in a runway excursion during the landing roll. Contributing to the accident was the pilot’s lack of knowledge regarding the landing distance required and the limited braking effectiveness on a water contaminated runway.","","42.597221","-95.240554","CESSNA","525A","AIR","SLB","Storm Lake Municipal Airport","FALSE","2","","EXEC","091","Substantial","VMC","CLAUSEN INVESTMENTS INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=76396","5/9/2011 4:40:00 PM",
"ERA10WA514","ACC","94139","2010-05-20T19:35:00Z","Jundiaí","","Brazil","","N313PC","FALSE","None","","None","0","0","0","","","-23.18111","-46.943889","PIPER","PA42","AIR","SBJD","Jundiai","FALSE","2","","","NUSN","Substantial","","","N/A","FALSE","","",
"WPR10LA241","ACC","76013","2010-05-14T17:30:00Z","Caldwell","Idaho","United States","","N3142C","FALSE","DirectorBrief","2011-10-06T04:00:00Z","Minor","0","0","1","A loss of directional control and runway excursion for undetermined reasons.","","43.659647","-116.68088","CESSNA","180","AIR","28U","Owyhee Reservoir State","FALSE","1","","PERS","091","Substantial","VMC","ITM Electronics, Inc","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=76013","8/31/2011 5:43:00 PM",
"WPR10TA213","ACC","75825","2010-04-19T16:00:00Z","Fullerton","California","United States","","N6045C","FALSE","DirectorBrief","2010-07-01T04:00:00Z","None","0","0","0","The pilot’s inadequate compensation for the wind conditions during the landing flare and failure to maintain directional control on the ground.","","33.871944","-117.979721","CESSNA","T206H","AIR","FUL","Fullerton Municipal","FALSE","1","","PUBL","PUBU","Substantial","VMC","Orange County Sheriff's Department RNSP","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=75825","6/2/2010 1:14:00 PM",
"ERA10LA237","ACC","75791","2010-04-16T15:20:00Z","Parkersburg","West Virginia","United States","","N779MA","FALSE","DirectorBrief","2011-06-27T04:00:00Z","None","0","0","0","The inadequate design of the engine mount by the manufacturer, resulting in collapse of the nose landing gear. Contributing to the accident was the failure of the operator to adhere to the manufacturer's suggested engine mount inspection schedule.","","39.345275","-81.439163","PIPER","PA 46-350P","AIR","PKB","Mid-Ohio Valley Regional","FALSE","1","","BUS","091","Substantial","VMC","P & C Aviation LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=75791","4/15/2011 4:53:00 PM",
"CEN10CA190","ACC","75651","2010-04-03T08:30:00Z","New Hudson","Michigan","United States","","N222UN","FALSE","DirectorBrief","2010-08-12T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing rollout with gusting winds.","","42.503055","-83.623611","CESSNA","172N","AIR","Y47","Oakland Southwest Airport","FALSE","1","","PERS","091","Substantial","VMC","American Aces Aviation","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=75651","5/25/2010 7:56:00 PM",
"DCA10WA047","INC","75662","2010-03-18T01:48:00Z","Nairobi","","Kenya","","","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","-1.319166","36.927501","","","","","","FALSE","","SCHD","","NUSC","Minor","","Kenya Airwyas","N/A","FALSE","","",
"DCA10WA037","INC","75492","2010-02-08T05:00:00Z","Peshawar","","Pakistan","","AP-BIK","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","2","SCHD","","NUSC","Minor","","","N/A","FALSE","","",
"CEN10LA117","ACC","75357","2010-02-04T03:15:00Z","Amarillo","Texas","United States","","N644EM","FALSE","DirectorBrief","2010-06-17T04:00:00Z","None","0","0","0","The pilot's loss of directional control while landing on an ice/snow covered runway.","","35.219165","-101.705833","MITSUBISHI","MU-2B-60","AIR","KAMA","Amarillo International","FALSE","2","NSCH","","135","Substantial","IMC","MID-COAST AIR CHARTER INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=75357","4/20/2010 5:00:00 PM",
"DCA10WA026","INC","75318","2010-01-19T05:00:00Z","Padang","","Indonesia","","PK-LFM","FALSE","None","2020-11-03T05:00:00Z","None","0","0","0","","","0","0","BOEING","737","AIR","","Minangkabau Airport","FALSE","2","SCHD","","NUSC","Substantial","","Lion Mentari Airline","N/A","FALSE","","",
"ERA10LA110","ACC","75240","2010-01-06T17:46:00Z","Auburn","Alabama","United States","","N8448Y","FALSE","DirectorBrief","2011-07-18T04:00:00Z","None","0","0","0","The pilot's loss of directional control after landing, which resulted in a runway excursion.","","32.60889","-85.433609","PIPER","PA-32R-301T","AIR","AUO","Auburn-Opelika Airport","FALSE","1","","PERS","091","Substantial","VMC","SAADEH MAMDOUH","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=75240","4/26/2011 2:35:00 PM",
"ERA10LA103","ACC","75216","2010-01-02T16:21:00Z","Somerset","Kentucky","United States","","N227ML","FALSE","DirectorBrief","2013-01-15T05:00:00Z","None","0","0","0","Damaged wiring in the nosewheel steering harness, which resulted in a loss of control during landing. Contributing to the accident was the pilots' improper touchdown point.","","37.053611","-84.615554","FAIRCHILD","SA227","AIR","SME","Lake Cumberland Regional","FALSE","2","NSCH","","135","Substantial","VMC","Locair, Inc","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=75216","11/21/2012 5:25:00 PM",
"ERA10CA054","ACC","75026","2009-11-07T15:30:00Z","Jacksonvile","Florida","United States","","N100LW","FALSE","DirectorBrief","2010-03-03T05:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during landing in gusty crosswind conditions.","","30.277778","-81.805831","PIPER","PA32","AIR","KHEG","Herlong Airport","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=75026","12/9/2009 7:23:00 PM",
"ERA09LA468","ACC","74555","2009-08-18T14:50:00Z","Mount Holly","New Jersey","United States","","N7556H","FALSE","DirectorBrief","2010-08-12T04:00:00Z","None","0","0","0","A loss of directional control during landing for undetermined reasons.","","39.939167","-74.840278","PIPER","PA-12","AIR","VAY","South Jersey Regional","FALSE","1","","PERS","091","Substantial","VMC","Dennis Mazzoni / John Pallante","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=74555","6/11/2010 1:01:00 AM",
"CEN09CA411","ACC","74200","2009-07-01T22:15:00Z","Benton","Arkansas","United States","","N5238E","FALSE","DirectorBrief","2009-10-19T04:00:00Z","None","0","0","0","The student pilot's failure to maintain directional control during takeoff.","","34.423889","-92.474166","CESSNA","172N","AIR","KSUZ","Saline County Regional Airport","FALSE","1","","PERS","091","Substantial","VMC","AIRCRAFT SOLUTIONS LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=74200","8/26/2009 4:20:00 PM",
"CEN09IA153","INC","73319","2009-02-04T13:19:00Z","Aspen","Colorado","United States","","N535JR","FALSE","DirectorBrief","2010-03-23T04:00:00Z","None","0","0","0","The pilot's inability to maintain directional control of the airplane during landing for undetermined reasons.","","39.223056","-106.868888","NEW PIPER AIRCRAFT INC","PA-46-500T","AIR","ASE","Aspen-Pitkin County Airport","FALSE","1","","PERS","091","Minor","VMC","RICHBUILT CONSTRUCTION LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=73319","12/28/2009 8:25:00 PM",
"ERA09LA282","ACC","73778","2008-12-21T02:00:00Z","Jamestown","New York","United States","","N165TW","FALSE","DirectorBrief","2009-12-29T05:00:00Z","None","0","0","0","The inability to stop the airplane on the remaining runway because of icy runway conditions. A factor was the failure of the drag chute to properly deploy.","","42.153331","-79.254722","DASSAULT/SUD","FAN JET","AIR","JHW","Chautauqua County/Jamestown","FALSE","2","NSCH","","135","Substantial","IMC","Ameristar Jet Charter, Inc.","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=73778","10/21/2009 5:50:00 PM",
"CEN09FA070","ACC","69485","2008-11-23T00:09:00Z","Marshfield","Wisconsin","United States","","N67TE","FALSE","DirectorBrief","2009-11-09T05:00:00Z","Fatal","3","0","0","The pilot's failure to maintain control of the airplane during final approach for landing in night, visual meteorological conditions for undetermined reasons.","","44.651943","-90.196945","PIPER","PA46-500TP","AIR","MFI","Marshfield Municipal","FALSE","1","","PERS","091","Destroyed","VMC","TES Leasing LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=69485","9/16/2009 2:31:00 PM",
"CHI08CA181","ACC","68656","2008-07-06T14:00:00Z","Schaumburg","Illinois","United States","","N6715X","FALSE","DirectorBrief","2008-08-28T04:00:00Z","None","0","0","0","The pilot's inadequate compensation for the crosswind and his failure to maintain directional control during landing.  Contributing to the accident were the gusting crosswind, and the embankment.","","41.989444","-88.101112","Beech","C23","AIR","","","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","","",
"LAX08CA119","ACC","67856","2008-04-19T08:30:00Z","Casper","Wyoming","United States","","N39425","FALSE","DirectorBrief","2008-06-30T04:00:00Z","None","0","0","0","A loss of directional control on landing due to the separation of the wing leveler trim knob and resulting reduced aileron control.","","42.907775","-106.464164","Carlson","Quickie Q2","AIR","CPR","Natrona County International","TRUE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","","",
"NYC08CA190","ACC","68064","2008-03-21T12:00:00Z","Inverness","Florida","United States","","N730FT","FALSE","DirectorBrief","2008-09-26T04:00:00Z","None","0","0","0","The student pilot's improper landing flare and the flight examiner's inadequate remedial action.","","28.806388","-82.317779","Piper","PA-44-180","AIR","X40","Inverness Airport","FALSE","2","","INST","091","Substantial","VMC","Orlando Flight Training","Completed","FALSE","","",
"DCA08WA024","INC","67355","2008-01-03T08:45:00Z","Deauville Saint","","France","","CN-RMX","FALSE","None","","None","0","0","0","","","48.363334","0.156111","Boeing","737-400","AIR","","","FALSE","","SCHD","","NUSC","Minor","","Royal Air Maroc","N/A","FALSE","","",
"DFW07CA145","ACC","66057","2007-06-22T10:23:00Z","Grand Prairie","Texas","United States","","N676EV","FALSE","DirectorBrief","2007-07-25T04:00:00Z","None","0","0","0","Loss of control due to an unexpected crosswind gust.*This report was modified on May 23, 2008.*","","32.690292","-97.009658","Evektor","sportstar","AIR","GPM","Grand Prairie Municipal","FALSE","1","","PERS","091","Substantial","VMC","Aviation Air Centers","Completed","FALSE","","",
"CHI07CA100","ACC","65704","2007-04-11T04:00:00Z","Charlotte","Michigan","United States","","N77RE","FALSE","DirectorBrief","2007-06-27T04:00:00Z","None","0","0","0","The pilot's inadequate compensation for the wind conditions, inadequate landing flare, failure to maintain directional control, and encounter with a pilot-induced oscillation (porpoise.  A contributing factor was the wind gust.","","42.574443","-84.811386","Cessna","210N","AIR","FPK","Fitch H Beach Airport","FALSE","1","NSCH","","135","Substantial","VMC","","Completed","FALSE","","",
"SEA07IA058","INC","65246","2007-01-16T12:55:00Z","Parowan","Utah","United States","","N747BL","FALSE","DirectorBrief","2007-08-30T04:00:00Z","None","0","0","0","The inadequate design of the engine mount, which caused an uncommanded left turn during the landing roll, loss of directional control, and impact with snow-covered terrain.","","37.859443","-112.816108","PIPER","PA-46-500TP","AIR","1L9","Parowan Airport","FALSE","1","","PERS","091","Minor","VMC","Battista A. Locatelli","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=65246","7/31/2007 2:54:00 PM",
